Transaction ID,Date,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model,Month,Year,Revenue
814,2022-05-29,Sunday,Xiaomi,3,53799.59,Meena Malhotra,19,Coimbatore,Cash,5,Mi 11,May,2022,161398.77
828,2022-06-02,Thursday,Xiaomi,6,44259.49,Sneha Yadav,25,Lucknow,Cash,5,Mi 11,June,2022,265556.94
861,2022-06-11,Saturday,Xiaomi,9,38908.21,Manoj Pathak,56,Ranchi,UPI,5,Mi 11,June,2022,350173.89
863,2022-06-12,Sunday,Xiaomi,9,59531.85,Ayesha Ghosh,28,Ranchi,UPI,5,Redmi Note 10,June,2022,535786.65
869,2022-06-14,Tuesday,Xiaomi,9,68960.8,Tanuja Dutta,25,Kolkata,Credit Card,5,Redmi 9,June,2022,620647.2000000001
904,2022-06-24,Friday,Xiaomi,8,29448.11,Isha Nair,31,Rajkot,Debit Card,5,Mi 11,June,2022,235584.88
921,2022-06-29,Wednesday,Xiaomi,3,49810.12,Sachin Sheth,57,Indore,Cash,5,Redmi Note 10,June,2022,149430.36000000002
936,2022-07-03,Sunday,Xiaomi,5,63873.89,Namita Teja,55,Chennai,Credit Card,5,Redmi 9,July,2022,319369.45
948,2022-07-07,Thursday,Xiaomi,5,31120.99,Harish Kumar,51,Lucknow,Cash,5,Mi 11,July,2022,155604.95
979,2022-07-15,Friday,Xiaomi,9,59264.7,Anand Mehta,39,Kanpur,Cash,5,Redmi 9,July,2022,533382.2999999999
1005,2022-07-23,Saturday,Xiaomi,3,57633.74,Ramesh Shah,45,Vadodara,Debit Card,5,Redmi Note 10,July,2022,172901.22
1012,2022-07-25,Monday,Xiaomi,1,13165.4,Harish Prasad,43,Kanpur,Debit Card,5,Redmi 9,July,2022,13165.4
1014,2022-07-25,Monday,Xiaomi,8,66529.48,Prashant Chatterjee,24,Ranchi,Cash,5,Redmi Note 10,July,2022,532235.84
1015,2022-07-26,Tuesday,Xiaomi,7,63271.56,Amit Rathod,34,Bangalore,Debit Card,5,Redmi 9,July,2022,442900.92
1031,2022-07-30,Saturday,Xiaomi,8,29666.27,Neeta Singh,41,Rajkot,Credit Card,5,Mi 11,July,2022,237330.16
1033,2022-07-31,Sunday,Xiaomi,9,17357.68,Anand Bhattacharya,51,Kanpur,Credit Card,5,Redmi 9,July,2022,156219.12
1057,2022-08-07,Sunday,Xiaomi,9,36876.62,Kavita Teja,28,Chennai,UPI,5,Mi 11,August,2022,331889.58
1061,2022-08-08,Monday,Xiaomi,6,23782.14,Ramesh Srivastava,27,Hyderabad,Cash,5,Redmi 9,August,2022,142692.84
1088,2022-08-15,Monday,Xiaomi,3,54418.18,Aditya Menon,58,Rajkot,UPI,5,Redmi Note 10,August,2022,163254.54
1122,2022-08-25,Thursday,Xiaomi,6,24496.15,Vivek Alva,33,Madurai,Cash,5,Redmi 9,August,2022,146976.90000000002
1124,2022-08-26,Friday,Xiaomi,7,21805.53,Vinod Pathak,51,Kolkata,UPI,5,Mi 11,August,2022,152638.71
1131,2022-08-28,Sunday,Xiaomi,3,50673.7,Krishna Goyal,26,Lucknow,Cash,5,Redmi Note 10,August,2022,152021.09999999998
1133,2022-08-28,Sunday,Xiaomi,6,38805.41,Priya Patel,53,Hyderabad,Debit Card,5,Mi 11,August,2022,232832.46000000002
1152,2022-09-02,Friday,Xiaomi,1,62097.82,Sunita Singh,24,Ranchi,Credit Card,5,Redmi 9,September,2022,62097.82
1168,2022-09-07,Wednesday,Xiaomi,3,55464.1,Radha Kaur,36,Patna,Debit Card,5,Redmi 9,September,2022,166392.3
1208,2022-09-18,Sunday,Xiaomi,5,25195.17,Priyanka Menon,18,Ranchi,Cash,5,Mi 11,September,2022,125975.84999999999
1239,2022-09-27,Tuesday,Xiaomi,6,46288.11,Ravi Varma,30,Kanpur,Debit Card,5,Redmi 9,September,2022,277728.66000000003
1242,2022-09-28,Wednesday,Xiaomi,2,13763.33,Mala Thakur,49,Madurai,UPI,5,Redmi Note 10,September,2022,27526.66
1268,2022-10-06,Thursday,Xiaomi,6,59811.55,Anita Mishra,23,Madurai,Credit Card,5,Redmi Note 10,October,2022,358869.30000000005
1271,2022-10-07,Friday,Xiaomi,7,22466.24,Isha Ahuja,57,Hyderabad,Credit Card,5,Redmi 9,October,2022,157263.68000000002
1284,2022-10-10,Monday,Xiaomi,8,48397.38,Sanjay Joshi,30,Bangalore,Cash,5,Mi 11,October,2022,387179.04
1286,2022-10-11,Tuesday,Xiaomi,6,66747.08,Meena Dutta,25,Vadodara,Credit Card,5,Redmi Note 10,October,2022,400482.48
1289,2022-10-12,Wednesday,Xiaomi,1,14719.72,Neeta Mishra,34,Jodhpur,Cash,5,Redmi Note 10,October,2022,14719.72
1304,2022-10-16,Sunday,Xiaomi,1,35719.89,Lalita Rao,38,Kanpur,UPI,5,Mi 11,October,2022,35719.89
1365,2022-11-02,Wednesday,Xiaomi,9,54775.26,Monika Mehta,41,Indore,Credit Card,5,Redmi 9,November,2022,492977.34
1387,2022-11-09,Wednesday,Xiaomi,6,67314.57,Anand Yadav,50,Kanpur,Debit Card,5,Redmi Note 10,November,2022,403887.42000000004
1419,2022-11-17,Thursday,Xiaomi,4,69097.48,Priyanka Pathak,59,Jodhpur,Debit Card,5,Mi 11,November,2022,276389.92
1425,2022-11-19,Saturday,Xiaomi,1,53841.05,Kavita Rawat,31,Patna,Credit Card,5,Redmi Note 10,November,2022,53841.05
1460,2022-11-29,Tuesday,Xiaomi,9,11082.27,Bina Solanki,55,Gorakhpur,Credit Card,5,Mi 11,November,2022,99740.43000000001
1471,2022-12-02,Friday,Xiaomi,4,11336.35,Umesh Dutta,49,Vadodara,UPI,5,Redmi 9,December,2022,45345.4
1476,2022-12-03,Saturday,Xiaomi,3,49907.21,Monika Goyal,23,Madurai,Debit Card,5,Redmi Note 10,December,2022,149721.63
1537,2022-12-20,Tuesday,Xiaomi,6,27564.49,Tapan Singh,22,Kanpur,Credit Card,5,Mi 11,December,2022,165386.94
1546,2022-12-22,Thursday,Xiaomi,7,26842.58,Deepika Patel,58,Chennai,Debit Card,5,Redmi Note 10,December,2022,187898.06
1561,2022-12-27,Tuesday,Xiaomi,6,42275.17,Meena Sheth,42,Bangalore,Cash,5,Mi 11,December,2022,253651.02
1606,2023-01-08,Sunday,Xiaomi,8,68706.66,Sachin Ghosh,41,Madurai,Cash,5,Redmi Note 10,January,2023,549653.28
1607,2023-01-08,Sunday,Xiaomi,4,58601.07,Yogesh Roy,43,Jodhpur,Debit Card,5,Redmi Note 10,January,2023,234404.28
1637,2023-01-17,Tuesday,Xiaomi,6,67661.26,Prashant Shah,59,Vadodara,Cash,5,Mi 11,January,2023,405967.55999999994
1667,2023-01-26,Thursday,Xiaomi,3,10355.44,Manoj Jain,49,Bhopal,Credit Card,5,Redmi Note 10,January,2023,31066.32
1690,2023-02-01,Wednesday,Xiaomi,8,25510.03,Ramesh Gupta,46,Chennai,Credit Card,5,Mi 11,February,2023,204080.24
1710,2023-02-07,Tuesday,Xiaomi,7,17246.77,Priya Varma,30,Chennai,UPI,5,Mi 11,February,2023,120727.39
1723,2023-02-11,Saturday,Xiaomi,4,54875.42,Namita Desai,31,Patna,Credit Card,5,Redmi 9,February,2023,219501.68
1729,2023-02-12,Sunday,Xiaomi,7,33103.04,Priyanka Sharma,55,Chennai,Credit Card,5,Redmi Note 10,February,2023,231721.28
1740,2023-02-16,Thursday,Xiaomi,1,25661.72,Tapan Kulkarni,54,Bangalore,Credit Card,5,Mi 11,February,2023,25661.72
1743,2023-02-17,Friday,Xiaomi,6,60786.11,Anjali Alva,53,Ludhiana,Cash,5,Redmi 9,February,2023,364716.66000000003
1797,2023-03-04,Saturday,Xiaomi,3,18203.34,Vivek Rathod,59,Gorakhpur,Cash,5,Redmi 9,March,2023,54610.020000000004
1810,2023-03-08,Wednesday,Xiaomi,2,57896.38,Namita Sheth,53,Rajkot,Credit Card,5,Mi 11,March,2023,115792.76
1831,2023-03-13,Monday,Xiaomi,7,16285.75,Sanjay Das,41,Gorakhpur,Debit Card,5,Redmi Note 10,March,2023,114000.25
1842,2023-03-17,Friday,Xiaomi,5,48243.55,Ayesha Solanki,29,Vadodara,Debit Card,5,Redmi Note 10,March,2023,241217.75
1847,2023-03-18,Saturday,Xiaomi,3,43610.31,Rajesh Menon,41,Vadodara,UPI,5,Redmi Note 10,March,2023,130830.93
1855,2023-03-20,Monday,Xiaomi,9,64849.39,Sanjay Menon,31,Jodhpur,Debit Card,5,Mi 11,March,2023,583644.51
1864,2023-03-23,Thursday,Xiaomi,5,20479.0,Gita Rao,55,Jodhpur,UPI,5,Mi 11,March,2023,102395.0
1876,2023-03-26,Sunday,Xiaomi,1,31813.49,Krishna Patel,51,Vadodara,Credit Card,5,Redmi Note 10,March,2023,31813.49
1879,2023-03-27,Monday,Xiaomi,4,51242.47,Aditya Mishra,55,Jodhpur,UPI,5,Mi 11,March,2023,204969.88
1895,2023-04-01,Saturday,Xiaomi,8,49179.56,Yogesh Siddiqui,21,Kanpur,UPI,5,Mi 11,April,2023,393436.48
1945,2023-04-15,Saturday,Xiaomi,3,33638.67,Aditya Luthra,51,Madurai,UPI,5,Redmi 9,April,2023,100916.01
2010,2023-05-03,Wednesday,Xiaomi,7,52145.05,Prashant Gupta,55,Bangalore,UPI,5,Redmi Note 10,May,2023,365015.35000000003
2129,2023-06-05,Monday,Xiaomi,6,22627.7,Anand Joshi,29,Gorakhpur,UPI,5,Redmi 9,June,2023,135766.2
2247,2023-07-09,Sunday,Xiaomi,1,58630.99,Sneha Ghosh,39,Bhopal,Cash,5,Redmi 9,July,2023,58630.99
2266,2023-07-14,Friday,Xiaomi,5,36688.33,Aditya Nair,18,Indore,UPI,5,Redmi Note 10,July,2023,183441.65000000002
2316,2023-07-29,Saturday,Xiaomi,4,32974.56,Namita Rao,45,Kolkata,Cash,5,Redmi Note 10,July,2023,131898.24
2403,2023-08-22,Tuesday,Xiaomi,7,65479.76,Kiran Joshi,41,Chennai,Credit Card,5,Mi 11,August,2023,458358.32
2450,2023-09-04,Monday,Xiaomi,4,14670.35,Isha Dutta,53,Chennai,Credit Card,5,Redmi 9,September,2023,58681.4
2455,2023-09-05,Tuesday,Xiaomi,6,10467.04,Reena Bhattacharya,28,Ludhiana,Debit Card,5,Redmi 9,September,2023,62802.240000000005
2532,2023-09-26,Tuesday,Xiaomi,7,62903.35,Pooja Menon,55,Bangalore,Debit Card,5,Redmi Note 10,September,2023,440323.45
2543,2023-09-29,Friday,Xiaomi,2,62307.87,Ravi Kumar,57,Hyderabad,UPI,5,Redmi Note 10,September,2023,124615.74
2581,2023-10-11,Wednesday,Xiaomi,2,19154.45,Bina Deshmukh,20,Bhopal,Credit Card,5,Redmi Note 10,October,2023,38308.9
2594,2023-10-15,Sunday,Xiaomi,3,38255.25,Pooja Roy,34,Madurai,UPI,5,Redmi 9,October,2023,114765.75
2653,2023-11-01,Wednesday,Xiaomi,9,53298.91,Ravi Patel,47,Rajkot,UPI,5,Redmi Note 10,November,2023,479690.19000000006
2692,2023-11-11,Saturday,Xiaomi,3,57580.62,Vinod Nambiar,36,Chennai,Cash,5,Redmi Note 10,November,2023,172741.86000000002
2760,2023-12-01,Friday,Xiaomi,8,11983.13,Prashant Gupta,37,Bhopal,UPI,5,Mi 11,December,2023,95865.04
2762,2023-12-02,Saturday,Xiaomi,9,14729.08,Anjali Desai,50,Ludhiana,Debit Card,5,Redmi Note 10,December,2023,132561.72
2778,2023-12-06,Wednesday,Xiaomi,7,28288.79,Vijay Rawat,33,Chennai,Debit Card,5,Redmi Note 10,December,2023,198021.53
2796,2023-12-11,Monday,Xiaomi,3,69667.01,Bhavana Malhotra,32,Hyderabad,UPI,5,Redmi 9,December,2023,209001.02999999997
2809,2023-12-16,Saturday,Xiaomi,8,57354.63,Sumit Teja,40,Vadodara,Credit Card,5,Redmi 9,December,2023,458837.04
2825,2023-12-21,Thursday,Xiaomi,6,54154.12,Bhavana Varma,22,Coimbatore,Debit Card,5,Redmi 9,December,2023,324924.72000000003
2842,2023-12-25,Monday,Xiaomi,2,56106.87,Neeta Desai,43,Ranchi,UPI,5,Redmi 9,December,2023,112213.74
2855,2023-12-29,Friday,Xiaomi,9,67863.36,Gita Rao,29,Ludhiana,Debit Card,5,Redmi 9,December,2023,610770.24
2880,2024-01-06,Saturday,Xiaomi,1,47831.27,Sunil Malhotra,45,Jodhpur,UPI,5,Redmi 9,January,2024,47831.27
2936,2024-01-22,Monday,Xiaomi,7,10011.11,Arun Jain,50,Lucknow,UPI,5,Mi 11,January,2024,70077.77
2958,2024-01-28,Sunday,Xiaomi,7,23199.97,Kiran Alva,53,Kolkata,Cash,5,Mi 11,January,2024,162399.79
2996,2024-02-09,Friday,Xiaomi,8,10723.75,Manoj Gupta,54,Jodhpur,UPI,5,Redmi 9,February,2024,85790.0
3026,2024-02-18,Sunday,Xiaomi,2,40721.9,Gita Sheth,32,Jodhpur,Credit Card,5,Redmi Note 10,February,2024,81443.8
3053,2024-02-25,Sunday,Xiaomi,4,11270.34,Meena Patel,38,Rajkot,Credit Card,5,Redmi 9,February,2024,45081.36
3155,2024-03-26,Tuesday,Xiaomi,4,25026.6,Devendra Arora,40,Ranchi,UPI,5,Mi 11,March,2024,100106.4
3217,2024-04-12,Friday,Xiaomi,1,40595.95,Pankaj Roy,22,Indore,Debit Card,5,Mi 11,April,2024,40595.95
3234,2024-04-17,Wednesday,Xiaomi,1,40868.78,Prashant Mishra,53,Ludhiana,Debit Card,5,Redmi Note 10,April,2024,40868.78
3239,2024-04-19,Friday,Xiaomi,1,65279.38,Ayesha Ahuja,27,Madurai,UPI,5,Mi 11,April,2024,65279.38
3258,2024-04-24,Wednesday,Xiaomi,7,52793.14,Isha Gupta,23,Bangalore,Credit Card,5,Redmi 9,April,2024,369551.98
3269,2024-04-28,Sunday,Xiaomi,2,42650.93,Sunil Dutta,28,Lucknow,Debit Card,5,Redmi 9,April,2024,85301.86
3272,2024-04-29,Monday,Xiaomi,2,54309.04,Anita Joshi,38,Vadodara,Debit Card,5,Redmi Note 10,April,2024,108618.08
3337,2024-05-17,Friday,Xiaomi,7,29822.86,Sunil Reddy,26,Indore,Debit Card,5,Redmi 9,May,2024,208760.02000000002
3419,2024-06-11,Tuesday,Xiaomi,8,46811.67,Anita Deshmukh,46,Lucknow,Debit Card,5,Redmi 9,June,2024,374493.36
3438,2024-06-15,Saturday,Xiaomi,1,66528.55,Mala Das,24,Vadodara,UPI,5,Redmi Note 10,June,2024,66528.55
3507,2024-07-03,Wednesday,Xiaomi,3,57742.4,Navin Kaur,25,Coimbatore,UPI,5,Redmi Note 10,July,2024,173227.2
3516,2024-07-06,Saturday,Xiaomi,1,28667.24,Anita Mehta,57,Bhopal,Credit Card,5,Redmi 9,July,2024,28667.24
3522,2024-07-08,Monday,Xiaomi,8,32919.01,Vivek Prasad,18,Hyderabad,UPI,5,Mi 11,July,2024,263352.08
3538,2024-07-13,Saturday,Xiaomi,9,41489.01,Manoj Thakur,19,Vadodara,Credit Card,5,Mi 11,July,2024,373401.09
3639,2024-08-11,Sunday,Xiaomi,4,25542.35,Anita Kulkarni,40,Gorakhpur,UPI,5,Redmi Note 10,August,2024,102169.4
3678,2024-08-23,Friday,Xiaomi,2,59966.5,Umesh Patel,19,Ludhiana,Credit Card,5,Redmi Note 10,August,2024,119933.0
3695,2024-08-28,Wednesday,Xiaomi,2,69810.93,Aditya Deshmukh,30,Chennai,Cash,5,Redmi 9,August,2024,139621.86
3751,2024-09-14,Saturday,Xiaomi,4,36550.57,Priya Siddiqui,18,Jodhpur,UPI,5,Redmi Note 10,September,2024,146202.28
3754,2024-09-15,Sunday,Xiaomi,1,38905.35,Anjali Ahuja,35,Kolkata,Debit Card,5,Mi 11,September,2024,38905.35
3779,2024-09-23,Monday,Xiaomi,9,19959.67,Rohan Sheth,26,Coimbatore,UPI,5,Redmi Note 10,September,2024,179637.02999999997
5,2021-10-10,Sunday,OnePlus,3,48168.02,Sneha Mehta,38,Gorakhpur,Cash,5,OnePlus 9,October,2021,144504.06
53,2021-10-25,Monday,OnePlus,7,25468.65,Krishna Mehta,32,Lucknow,Debit Card,5,OnePlus 9,October,2021,178280.55000000002
67,2021-10-28,Thursday,OnePlus,4,28576.04,Sunil Luthra,32,Indore,UPI,5,OnePlus Nord,October,2021,114304.16
104,2021-11-07,Sunday,OnePlus,3,43247.57,Mala Das,44,Gorakhpur,Credit Card,5,OnePlus 9,November,2021,129742.70999999999
156,2021-11-22,Monday,OnePlus,4,39129.86,Priya Roy,39,Coimbatore,Credit Card,5,OnePlus Nord,November,2021,156519.44
216,2021-12-09,Thursday,OnePlus,7,51724.64,Lalita Shah,49,Madurai,Credit Card,5,OnePlus 9,December,2021,362072.48
249,2021-12-18,Saturday,OnePlus,6,35895.06,Pooja Arora,19,Bangalore,Credit Card,5,OnePlus Nord,December,2021,215370.36
252,2021-12-19,Sunday,OnePlus,1,49542.08,Rajesh Shah,27,Gorakhpur,Credit Card,5,OnePlus 9,December,2021,49542.08
276,2021-12-26,Sunday,OnePlus,6,50198.2,Aditya Menon,42,Patna,Debit Card,5,OnePlus 9,December,2021,301189.19999999995
284,2021-12-28,Tuesday,OnePlus,3,56241.52,Jyoti Iyer,47,Lucknow,Cash,5,OnePlus Nord,December,2021,168724.56
289,2021-12-29,Wednesday,OnePlus,4,46409.59,Anita Varma,56,Kanpur,Cash,5,OnePlus Nord,December,2021,185638.36
294,2021-12-31,Friday,OnePlus,1,46461.75,Lata Rawat,27,Bangalore,Cash,5,OnePlus Nord,December,2021,46461.75
303,2022-01-03,Monday,OnePlus,8,43220.67,Anita Bhattacharya,40,Patna,Credit Card,5,OnePlus 9,January,2022,345765.36
305,2022-01-03,Monday,OnePlus,2,13374.8,Aditya Arora,27,Ranchi,Debit Card,5,OnePlus 9,January,2022,26749.6
352,2022-01-15,Saturday,OnePlus,3,51032.6,Anand Patel,23,Gorakhpur,Debit Card,5,OnePlus Nord,January,2022,153097.8
367,2022-01-19,Wednesday,OnePlus,3,54335.7,Anita Menon,25,Ranchi,UPI,5,OnePlus 9,January,2022,163007.09999999998
386,2022-01-24,Monday,OnePlus,7,28290.29,Bina Siddiqui,52,Kolkata,Credit Card,5,OnePlus Nord,January,2022,198032.03
413,2022-02-01,Tuesday,OnePlus,8,56519.92,Harish Teja,26,Chennai,Debit Card,5,OnePlus Nord,February,2022,452159.36
449,2022-02-11,Friday,OnePlus,9,18409.93,Priyanka Menon,56,Indore,Cash,5,OnePlus Nord,February,2022,165689.37
500,2022-02-26,Saturday,OnePlus,4,60757.92,Priya Sharma,39,Bangalore,Cash,5,OnePlus 9,February,2022,243031.68
552,2022-03-14,Monday,OnePlus,2,54056.32,Yogesh Patel,26,Indore,UPI,5,OnePlus 9,March,2022,108112.64
610,2022-03-30,Wednesday,OnePlus,4,17724.83,Sachin Rawat,20,Kolkata,Credit Card,5,OnePlus Nord,March,2022,70899.32
691,2022-04-24,Sunday,OnePlus,1,48386.51,Gita Teja,36,Hyderabad,Debit Card,5,OnePlus 9,April,2022,48386.51
714,2022-05-01,Sunday,OnePlus,4,18008.13,Bhavana Malhotra,36,Jodhpur,Debit Card,5,OnePlus 9,May,2022,72032.52
720,2022-05-02,Monday,OnePlus,1,10823.99,Sachin Jain,31,Bhopal,Debit Card,5,OnePlus 9,May,2022,10823.99
802,2022-05-26,Thursday,OnePlus,1,34312.91,Kiran Siddiqui,22,Kanpur,Cash,5,OnePlus Nord,May,2022,34312.91
868,2022-06-13,Monday,OnePlus,5,63790.26,Deepika Gupta,57,Indore,Debit Card,5,OnePlus 9,June,2022,318951.3
891,2022-06-20,Monday,OnePlus,2,48614.57,Anita Srivastava,41,Kolkata,Debit Card,5,OnePlus Nord,June,2022,97229.14
892,2022-06-21,Tuesday,OnePlus,2,16484.65,Namita Sheth,18,Kolkata,Cash,5,OnePlus Nord,June,2022,32969.3
931,2022-07-02,Saturday,OnePlus,7,24643.84,Pankaj Prasad,46,Ranchi,Cash,5,OnePlus 9,July,2022,172506.88
939,2022-07-04,Monday,OnePlus,1,51299.85,Ayesha Kaur,36,Ranchi,Credit Card,5,OnePlus 9,July,2022,51299.85
952,2022-07-08,Friday,OnePlus,2,58283.56,Tanuja Solanki,43,Ranchi,Debit Card,5,OnePlus Nord,July,2022,116567.12
986,2022-07-17,Sunday,OnePlus,5,41327.59,Devendra Yadav,54,Lucknow,Credit Card,5,OnePlus Nord,July,2022,206637.94999999998
1003,2022-07-22,Friday,OnePlus,3,46654.45,Bhavana Mehta,36,Bangalore,Cash,5,OnePlus Nord,July,2022,139963.34999999998
1071,2022-08-11,Thursday,OnePlus,7,16807.73,Monika Bhatnagar,32,Ranchi,Debit Card,5,OnePlus Nord,August,2022,117654.11
1077,2022-08-12,Friday,OnePlus,2,64638.58,Sneha Sharma,58,Ranchi,Debit Card,5,OnePlus 9,August,2022,129277.16
1142,2022-08-30,Tuesday,OnePlus,1,47160.89,Vinod Dutta,59,Madurai,Debit Card,5,OnePlus Nord,August,2022,47160.89
1150,2022-09-02,Friday,OnePlus,8,18047.18,Lata Chatterjee,25,Lucknow,UPI,5,OnePlus Nord,September,2022,144377.44
1223,2022-09-23,Friday,OnePlus,1,58180.36,Prashant Chatterjee,31,Lucknow,Debit Card,5,OnePlus Nord,September,2022,58180.36
1338,2022-10-25,Tuesday,OnePlus,6,49048.16,Prashant Das,27,Patna,Cash,5,OnePlus Nord,October,2022,294288.96
1373,2022-11-05,Saturday,OnePlus,6,29020.06,Priyanka Jain,36,Ludhiana,Cash,5,OnePlus 9,November,2022,174120.36000000002
1386,2022-11-08,Tuesday,OnePlus,7,55676.53,Sumit Alva,37,Indore,UPI,5,OnePlus 9,November,2022,389735.70999999996
1403,2022-11-13,Sunday,OnePlus,4,52765.23,Ravi Arora,39,Indore,Cash,5,OnePlus 9,November,2022,211060.92
1405,2022-11-13,Sunday,OnePlus,7,25974.74,Vijay Solanki,32,Rajkot,Cash,5,OnePlus Nord,November,2022,181823.18000000002
1455,2022-11-27,Sunday,OnePlus,2,35170.82,Kavita Iyer,18,Madurai,Debit Card,5,OnePlus 9,November,2022,70341.64
1625,2023-01-14,Saturday,OnePlus,7,39972.95,Meena Verma,22,Ludhiana,Cash,5,OnePlus Nord,January,2023,279810.64999999997
1719,2023-02-09,Thursday,OnePlus,8,55639.68,Vijay Varma,22,Patna,UPI,5,OnePlus Nord,February,2023,445117.44
1731,2023-02-13,Monday,OnePlus,1,35058.34,Ayesha Dutta,39,Indore,Cash,5,OnePlus 9,February,2023,35058.34
1746,2023-02-18,Saturday,OnePlus,8,42115.16,Jyoti Iyer,43,Rajkot,Cash,5,OnePlus Nord,February,2023,336921.28
1758,2023-02-21,Tuesday,OnePlus,9,10966.49,Rohan Menon,34,Coimbatore,Debit Card,5,OnePlus Nord,February,2023,98698.41
1809,2023-03-08,Wednesday,OnePlus,7,27546.51,Pooja Goyal,29,Bhopal,Credit Card,5,OnePlus Nord,March,2023,192825.56999999998
1824,2023-03-12,Sunday,OnePlus,3,39798.71,Sumit Teja,47,Ranchi,Debit Card,5,OnePlus Nord,March,2023,119396.13
1838,2023-03-15,Wednesday,OnePlus,6,59960.99,Ramesh Verma,43,Madurai,UPI,5,OnePlus 9,March,2023,359765.94
1871,2023-03-25,Saturday,OnePlus,7,41633.56,Vivek Pathak,52,Bangalore,Cash,5,OnePlus Nord,March,2023,291434.92
1935,2023-04-12,Wednesday,OnePlus,3,49273.97,Monika Bhatnagar,18,Vadodara,Cash,5,OnePlus 9,April,2023,147821.91
1944,2023-04-15,Saturday,OnePlus,4,46462.55,Reena Chatterjee,41,Indore,Debit Card,5,OnePlus Nord,April,2023,185850.2
1955,2023-04-18,Tuesday,OnePlus,4,37336.98,Lalita Bhatnagar,56,Bhopal,Credit Card,5,OnePlus 9,April,2023,149347.92
1966,2023-04-21,Friday,OnePlus,8,47496.54,Pankaj Luthra,39,Jodhpur,Debit Card,5,OnePlus Nord,April,2023,379972.32
2046,2023-05-13,Saturday,OnePlus,2,49607.13,Rohan Kapoor,48,Coimbatore,Debit Card,5,OnePlus Nord,May,2023,99214.26
2118,2023-06-02,Friday,OnePlus,8,35192.22,Tanuja Mathur,43,Rajkot,Debit Card,5,OnePlus Nord,June,2023,281537.76
2149,2023-06-11,Sunday,OnePlus,5,45418.79,Tapan Varma,49,Hyderabad,UPI,5,OnePlus Nord,June,2023,227093.95
2232,2023-07-05,Wednesday,OnePlus,5,25288.2,Neeta Desai,34,Lucknow,UPI,5,OnePlus Nord,July,2023,126441.0
2277,2023-07-17,Monday,OnePlus,9,20770.02,Prashant Arora,51,Bangalore,Debit Card,5,OnePlus Nord,July,2023,186930.18
2333,2023-08-03,Thursday,OnePlus,1,16808.42,Priya Prasad,49,Indore,UPI,5,OnePlus 9,August,2023,16808.42
2406,2023-08-23,Wednesday,OnePlus,2,69969.78,Rajesh Mishra,27,Madurai,Debit Card,5,OnePlus Nord,August,2023,139939.56
2435,2023-08-31,Thursday,OnePlus,9,36796.11,Shruti Shah,50,Vadodara,Cash,5,OnePlus 9,August,2023,331164.99
2451,2023-09-04,Monday,OnePlus,5,32418.08,Vinod Nair,18,Ranchi,UPI,5,OnePlus Nord,September,2023,162090.40000000002
2541,2023-09-29,Friday,OnePlus,7,39375.26,Aditya Siddiqui,36,Bangalore,UPI,5,OnePlus 9,September,2023,275626.82
2567,2023-10-07,Saturday,OnePlus,3,19197.77,Vinod Prasad,56,Gorakhpur,Credit Card,5,OnePlus Nord,October,2023,57593.31
2568,2023-10-07,Saturday,OnePlus,6,64885.11,Pankaj Nambiar,54,Ranchi,Credit Card,5,OnePlus Nord,October,2023,389310.66000000003
2569,2023-10-07,Saturday,OnePlus,3,13864.31,Vivek Siddiqui,31,Kanpur,Cash,5,OnePlus 9,October,2023,41592.93
2575,2023-10-09,Monday,OnePlus,5,23670.59,Sunil Rawat,45,Vadodara,Debit Card,5,OnePlus Nord,October,2023,118352.95
2650,2023-10-31,Tuesday,OnePlus,6,45230.75,Lalita Desai,53,Bangalore,Debit Card,5,OnePlus Nord,October,2023,271384.5
2663,2023-11-03,Friday,OnePlus,3,16564.0,Tanuja Ahuja,22,Kolkata,UPI,5,OnePlus 9,November,2023,49692.0
2679,2023-11-08,Wednesday,OnePlus,4,66498.09,Namita Malhotra,45,Hyderabad,Debit Card,5,OnePlus 9,November,2023,265992.36
2684,2023-11-09,Thursday,OnePlus,6,48860.2,Bhavana Desai,39,Kolkata,Cash,5,OnePlus Nord,November,2023,293161.19999999995
2707,2023-11-16,Thursday,OnePlus,8,35713.88,Deepika Das,29,Kolkata,Debit Card,5,OnePlus 9,November,2023,285711.04
2718,2023-11-19,Sunday,OnePlus,9,30949.62,Priyanka Menon,45,Chennai,Cash,5,OnePlus 9,November,2023,278546.58
2756,2023-11-30,Thursday,OnePlus,2,13134.74,Priyanka Mishra,24,Jodhpur,Credit Card,5,OnePlus Nord,November,2023,26269.48
2768,2023-12-04,Monday,OnePlus,3,62137.08,Jyoti Bhattacharya,24,Madurai,Debit Card,5,OnePlus Nord,December,2023,186411.24
2791,2023-12-10,Sunday,OnePlus,9,26481.25,Anita Arora,38,Hyderabad,Credit Card,5,OnePlus 9,December,2023,238331.25
2817,2023-12-18,Monday,OnePlus,2,57398.49,Prashant Luthra,29,Lucknow,UPI,5,OnePlus 9,December,2023,114796.98
2828,2023-12-22,Friday,OnePlus,3,62161.17,Harish Mishra,40,Chennai,Credit Card,5,OnePlus Nord,December,2023,186483.51
2859,2023-12-31,Sunday,OnePlus,7,26737.97,Kavita Desai,54,Madurai,Cash,5,OnePlus Nord,December,2023,187165.79
